metric_item_label,geo_label_citystate,geo_label_state,year,year1,value,race,gender,race_gender,race_gender1,metric_cat_label,metric_subcat_label,metric_item_label_subtitle,metric_cat_item_yaxis_label,geo_label_proxy_or_real,geo_label_proxy_footnote,geo_fips_desc,date_label_proxy_or_real,value_ci_flag_yesno,value_95_ci_low,value_95_ci_high
All Cancer Deaths,"Charlotte, NC",NC,2010,2010,72.13825866,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,37.20235107,134.0203954
All Cancer Deaths,"Indianapolis, IN",IN,2010,2010,88.23695455,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,43.58974925,162.0012103
All Cancer Deaths,"Houston, TX",TX,2010,2010,121.1958364,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,110.5662202,132.6845128
All Cancer Deaths,"Long Beach, CA",CA,2011,2011,122.092766,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,101.3669142,146.3800093
All Cancer Deaths,"Los Angeles, CA",CA,2011,2011,108.5811331,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,103.4982341,113.8658464
All Cancer Deaths,"Washington, DC",DC,2011,2011,159.7570652,All,Female,,All Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,151.9647405,167.9462131
All Cancer Deaths,"Indianapolis, IN",IN,2011,2011,65.36216917,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,36.36563682,110.611571
All Cancer Deaths,"Denver, CO",CO,2016,2016,204.7220828,Black,Both,,Black Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,184.8889129,226.2533567
All Cancer Deaths,"Portland, OR",OR,2011,2011,96.7131384,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,43.2631458,206.39606
All Cancer Deaths,"Detroit, MI",MI,2010,2010,194.9011187,White,Both,,White Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,174.3820541,218.252063
All Cancer Deaths,"Seattle, WA",WA,2011,2011,85.15514247,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,49.58826933,140.1283201
All Cancer Deaths,"Indianapolis, IN",IN,2018,2018,220.202126,All,Male,,All Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,211.248023,229.4735572
All Cancer Deaths,"San Diego, CA",CA,2012,2012,112.0823624,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,101.4462407,123.617035
All Cancer Deaths,"Columbus, OH",OH,2017,2017,184.199112,All,Male,,All Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,175.1351617,193.6586584
All Cancer Deaths,"Detroit, MI",MI,2012,2012,109.0434554,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,75.7447573,154.3213971
All Cancer Deaths,"San Antonio, TX",TX,2015,2015,200.5756271,Black,Both,,Black Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,183.9121543,218.4616833
All Cancer Deaths,"Austin, TX",TX,2012,2012,111.6599422,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,95.98165747,129.3799375
All Cancer Deaths,"Las Vegas, NV",NV,2021,2021,179.3098178,Black,Both,,Black Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",proxy,County level data were used,place,real,yes,169.586268,189.5258007
All Cancer Deaths,"Las Vegas, NV",NV,2012,2012,93.14517602,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",proxy,County level data were used,place,real,yes,83.22097686,104.0926811
All Cancer Deaths,"Tucson, AZ",AZ,2013,2013,137.2587713,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,123.2546779,152.4963176
All Cancer Deaths,"San Jose, CA",CA,2013,2013,99.63542239,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,88.42454662,112.0192529
All Cancer Deaths,"New York City, NY",NY,2011,2011,131.3101216,All,Female,,All Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,129.4511531,133.1927961
All Cancer Deaths,"New York City, NY",NY,2013,2013,100.5594677,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,97.18126501,104.0304257
All Cancer Deaths,"New York City, NY",NY,2015,2015,164.1038181,Black,Both,,Black Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,160.9718341,167.2865392
All Cancer Deaths,"El Paso, TX",TX,2013,2013,114.1750544,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,107.1249507,121.599741
All Cancer Deaths,"San Antonio, TX",TX,2010,2010,203.5192757,White,Both,,White Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,194.5298445,212.9479839
All Cancer Deaths,"Tucson, AZ",AZ,2014,2014,130.3743601,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,116.9184423,145.0328563
All Cancer Deaths,"Memphis, TN",TN,2011,2011,172.1821565,All,Female,,All Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,164.2712631,180.409105
All Cancer Deaths,"Washington, DC",DC,2014,2014,93.26505045,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,67.94993277,126.0079791
All Cancer Deaths,"Denver, CO",CO,2015,2015,209.1614469,Black,Both,,Black Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,189.0330054,230.9963388
All Cancer Deaths,"Charlotte, NC",NC,2014,2014,104.3118512,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,69.83642842,152.5374241
All Cancer Deaths,"Oklahoma City, OK",OK,2014,2014,79.98014625,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,56.73194414,110.9899245
All Cancer Deaths,"El Paso, TX",TX,2014,2014,120.2417297,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,113.1031531,127.7471892
All Cancer Deaths,"Las Vegas, NV",NV,2022,2022,183.6779065,Black,Both,,Black Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",proxy,County level data were used,place,real,yes,171.6020846,196.514445
All Cancer Deaths,"Tucson, AZ",AZ,2015,2015,114.6158747,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,102.1600631,128.2405165
All Cancer Deaths,"Austin, TX",TX,2011,2011,135.3534076,All,Female,,All Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,127.7093959,143.3761953
All Cancer Deaths,"Washington, DC",DC,2015,2015,93.33712677,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,69.06669149,124.39347
All Cancer Deaths,"San Antonio, TX",TX,2014,2014,206.5480538,Black,Both,,Black Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,189.5511796,224.76206
All Cancer Deaths,"Charlotte, NC",NC,2015,2015,85.22817567,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,59.12886215,120.1288012
All Cancer Deaths,"Austin, TX",TX,2015,2015,113.2607495,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,98.85048954,129.4337531
All Cancer Deaths,"El Paso, TX",TX,2015,2015,117.4222364,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,110.4427013,124.7648997
All Cancer Deaths,"New York City, NY",NY,2010,2010,120.2277641,Hispanic,Both,,Hispanic Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,116.5304105,124.0225011
All Cancer Deaths,"Tucson, AZ",AZ,2016,2016,118.4750161,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,105.9187026,132.2313908
All Cancer Deaths,"Detroit, MI",MI,2014,2014,198.5795764,Black,Both,,Black Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,191.951701,205.4031906
All Cancer Deaths,"Washington, DC",DC,2016,2016,79.17145504,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,55.00472158,111.7262113
All Cancer Deaths,"New York City, NY",NY,2014,2014,165.8355831,Black,Both,,Black Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,162.6528677,169.0695724
All Cancer Deaths,"Charlotte, NC",NC,2016,2016,91.7257735,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,62.16395646,133.8242707
All Cancer Deaths,"Denver, CO",CO,2014,2014,121.4767924,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,105.7616665,139.0266531
All Cancer Deaths,"Dallas, TX",TX,2016,2016,93.01239845,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,82.75839212,104.334528
All Cancer Deaths,"Phoenix, AZ",AZ,2011,2011,113.4385054,Hispanic,Both,,Hispanic Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,104.7417627,122.7625296
All Cancer Deaths,"Phoenix, AZ",AZ,2017,2017,99.16382006,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,90.10652326,108.989849
All Cancer Deaths,"Louisville, KY",KY,2011,2011,164.5792432,All,Female,,All Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",proxy,County level data were used,place,real,yes,157.970969,171.4376591
All Cancer Deaths,"Denver, CO",CO,2017,2017,131.0407571,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,115.4967479,148.3321664
All Cancer Deaths,"Oakland, CA",CA,2014,2014,224.8119564,Black,Both,,Black Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,209.4057648,241.1861545
All Cancer Deaths,"Kansas City, MO",MO,2017,2017,102.0915933,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,70.05539654,145.7409179
All Cancer Deaths,"Portland, OR",OR,2017,2017,85.44921096,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,56.73673555,127.0755165
All Cancer Deaths,"Memphis, TN",TN,2017,2017,70.27996561,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,37.74110942,125.6958584
All Cancer Deaths,"Detroit, MI",MI,2022,2022,196.9826096,All,Male,,All Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,185.4293952,209.1695952
All Cancer Deaths,"Milwaukee, WI",WI,2017,2017,91.38003656,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,70.84838799,116.8949424
All Cancer Deaths,"Tucson, AZ",AZ,2013,2013,261.5571348,All,Male,,All Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,249.4969227,274.0801234
All Cancer Deaths,"San Francisco, CA",CA,2018,2018,83.72864914,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,70.55177054,98.87798369
